00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Tue Aug 11 23:31:04 2026
00001  0.00000 0.29019 0.13867 0        12292190  12283810: Tue Aug 11 23:31:05 2026
00002  0.00000 0.48348 0.28248 0        4105619   4102765 : Tue Aug 11 23:31:06 2026
00003  0.00000 0.63551 0.37572 0        4105604   4102780 : Tue Aug 11 23:31:06 2026
00004  0.00000 0.74075 0.45511 0        4103433   4104951 : Tue Aug 11 23:31:07 2026
00005  0.00000 0.80945 0.51829 0        4105169   4103215 : Tue Aug 11 23:31:07 2026
00006  0.00000 0.85706 0.56666 0        4104605   4103779 : Tue Aug 11 23:31:08 2026
00007  0.00000 0.88998 0.60132 0        4103869   4104515 : Tue Aug 11 23:31:09 2026
00008  0.00000 0.91334 0.62853 0        4104672   4103712 : Tue Aug 11 23:31:10 2026
00009  0.00000 0.92943 0.64849 0        4104464   4103920 : Tue Aug 11 23:31:10 2026
00010  0.00000 0.94138 0.66322 0        4105346   4103038 : Tue Aug 11 23:31:11 2026
00011  0.00000 0.94960 0.67468 0        4106918   4101466 : Tue Aug 11 23:31:12 2026
00012  0.00000 0.95578 0.68284 0        4105434   4102950 : Tue Aug 11 23:31:13 2026
00013  0.00000 0.96041 0.68943 0        4103878   4104506 : Tue Aug 11 23:31:13 2026
00014  0.00000 0.96355 0.69418 0        4104234   4104150 : Tue Aug 11 23:31:14 2026
00015  0.00000 0.96582 0.69792 0        4105725   4102659 : Tue Aug 11 23:31:15 2026
00016  0.00000 0.96761 0.70063 0        4102779   4105605 : Tue Aug 11 23:31:16 2026
00017  0.00000 0.96904 0.70215 0        4104090   4104294 : Tue Aug 11 23:31:17 2026
00018  0.00000 0.96979 0.70433 0        4101581   4106803 : Tue Aug 11 23:31:17 2026
00019  0.00000 0.97070 0.70531 0        4104961   4103423 : Tue Aug 11 23:31:18 2026
00020  0.00000 0.97114 0.70604 0        4106806   4101578 : Tue Aug 11 23:31:19 2026
00021  0.00000 0.97199 0.70651 0        4102064   4106320 : Tue Aug 11 23:31:20 2026
00022  0.00000 0.97187 0.70696 0        4104266   4104118 : Tue Aug 11 23:31:21 2026
00023  0.00000 0.97207 0.70678 0        4104838   4103546 : Tue Aug 11 23:31:21 2026
00024  0.00000 0.97246 0.70754 0        4104270   4104114 : Tue Aug 11 23:31:22 2026
00025  0.00000 0.97252 0.70813 0        4104025   4104359 : Tue Aug 11 23:31:23 2026
00026  0.00000 0.97285 0.70842 0        4103885   4104499 : Tue Aug 11 23:31:24 2026
00027  0.00000 0.97297 0.70780 0        4103397   4104987 : Tue Aug 11 23:31:25 2026
00028  0.00000 0.97308 0.70832 0        4105412   4102972 : Tue Aug 11 23:31:25 2026
00029  0.00000 0.97316 0.70812 0        4102317   4106067 : Tue Aug 11 23:31:26 2026
00030  0.00000 0.97320 0.70857 0        4104214   4104170 : Tue Aug 11 23:31:27 2026
00031  0.00000 0.97337 0.70805 0        4104874   4103510 : Tue Aug 11 23:31:28 2026
00032  0.00000 0.97323 0.70822 0        4103902   4104482 : Tue Aug 11 23:31:29 2026
00033  0.00000 0.97341 0.70857 0        4102907   4105477 : Tue Aug 11 23:31:29 2026
00034  0.00000 0.97336 0.70874 0        4101554   4106830 : Tue Aug 11 23:31:30 2026
00035  0.00000 0.97345 0.70846 0        4106672   4101712 : Tue Aug 11 23:31:31 2026
00036  0.00000 0.97347 0.70827 0        4106299   4102085 : Tue Aug 11 23:31:32 2026
00037  0.00000 0.97344 0.70851 0        4104215   4104169 : Tue Aug 11 23:31:33 2026
00038  0.00000 0.97337 0.70887 0        4105306   4103078 : Tue Aug 11 23:31:33 2026
00039  0.00000 0.97351 0.70858 0        4105344   4103040 : Tue Aug 11 23:31:34 2026
00040  0.00000 0.97355 0.70871 0        4105044   4103340 : Tue Aug 11 23:31:35 2026
00041  0.00000 0.97349 0.70813 0        4103233   4105151 : Tue Aug 11 23:31:36 2026
00042  0.00000 0.97339 0.70842 0        4104226   4104158 : Tue Aug 11 23:31:37 2026
00043  0.00000 0.97352 0.70847 0        4105702   4102682 : Tue Aug 11 23:31:37 2026
00044  0.00000 0.97351 0.70879 0        4102905   4105479 : Tue Aug 11 23:31:38 2026
00045  0.00000 0.97355 0.70843 0        4105286   4103098 : Tue Aug 11 23:31:39 2026
00046  0.00000 0.97358 0.70858 0        4102473   4105911 : Tue Aug 11 23:31:40 2026
00047  0.00000 0.97355 0.70895 0        4103892   4104492 : Tue Aug 11 23:31:41 2026
00048  0.00000 0.97348 0.70840 0        4104681   4103703 : Tue Aug 11 23:31:41 2026
00049  0.00000 0.97351 0.70848 0        4104015   4104369 : Tue Aug 11 23:31:42 2026
00050  0.00000 0.97344 0.70884 0        4103918   4104466 : Tue Aug 11 23:31:43 2026
00051  0.00000 0.97353 0.70882 0        4102586   4105798 : Tue Aug 11 23:31:44 2026
00052  0.00000 0.97359 0.70907 0        4104568   4103816 : Tue Aug 11 23:31:45 2026
00053  0.00000 0.97353 0.70855 0        4102871   4105513 : Tue Aug 11 23:31:45 2026
00054  0.00000 0.97355 0.70873 0        4102304   4106080 : Tue Aug 11 23:31:46 2026
00055  0.00000 0.97360 0.70897 0        4104638   4103746 : Tue Aug 11 23:31:47 2026
00056  0.00000 0.97364 0.70825 0        4102589   4105795 : Tue Aug 11 23:31:48 2026
00057  0.00000 0.97357 0.70819 0        4104636   4103748 : Tue Aug 11 23:31:49 2026
00058  0.00000 0.97350 0.70863 0        4103359   4105025 : Tue Aug 11 23:31:49 2026
00059  0.00000 0.97336 0.70805 0        4105115   4103269 : Tue Aug 11 23:31:50 2026
00060  0.00000 0.97363 0.70823 0        4103678   4104706 : Tue Aug 11 23:31:51 2026
00061  0.00000 0.97350 0.70826 0        4104203   4104181 : Tue Aug 11 23:31:52 2026
00062  0.00000 0.97345 0.70880 0        4106068   4102316 : Tue Aug 11 23:31:53 2026
00063  0.00000 0.97352 0.70838 0        4104766   4103618 : Tue Aug 11 23:31:53 2026
00064  0.00000 0.97341 0.70841 0        4104640   4103744 : Tue Aug 11 23:31:54 2026
00065  0.00000 0.97349 0.70868 0        4103209   4105175 : Tue Aug 11 23:31:55 2026
00066  0.00000 0.97366 0.70841 0        4102712   4105672 : Tue Aug 11 23:31:56 2026
