00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Tue Aug 11 23:38:02 2026
00001  0.00000 0.97352 0.70859 0        16381793  16386207: Tue Aug 11 23:38:05 2026
00002  0.00000 0.97362 0.70876 0        8202850   8197534 : Tue Aug 11 23:38:07 2026
00003  0.00000 0.97361 0.70868 0        8195289   8205095 : Tue Aug 11 23:38:08 2026
00004  0.00000 0.97350 0.70849 0        8200346   8200038 : Tue Aug 11 23:38:10 2026
00005  0.00000 0.97352 0.70853 0        8199980   8200404 : Tue Aug 11 23:38:11 2026
00006  0.00000 0.97360 0.70839 0        8200292   8200092 : Tue Aug 11 23:38:13 2026
00007  0.00000 0.97342 0.70855 0        8200264   8200120 : Tue Aug 11 23:38:15 2026
00008  0.00000 0.97342 0.70860 0        8201213   8199171 : Tue Aug 11 23:38:16 2026
00009  0.00000 0.97354 0.70867 0        8202462   8197922 : Tue Aug 11 23:38:18 2026
00010  0.00000 0.97348 0.70832 0        8197128   8203256 : Tue Aug 11 23:38:19 2026
