#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
   97    96     0     1  3.35727e+00  0.00000e+00  3.32811e-01    37, 96
   97    96     0     1  2.46904e+00  0.00000e+00 -2.58969e-01     1, 96
   97    96     0     1  1.95847e+00  0.00000e+00 -1.99742e-01     1, 96
   97    96     0     1  1.66289e+00  0.00000e+00 -1.09946e-01     2, 96
   97    96     0     1  1.42593e+00  0.00000e+00 -7.42527e-02     5, 96
   97    96     0     1  1.26877e+00  0.00000e+00 -6.12451e-02     5, 96
   97    96     0     1  1.15096e+00  0.00000e+00 -5.64427e-02     9, 96
   97    96     0     1  1.08115e+00  0.00000e+00 -4.59972e-02     9, 96
   97    96     0     1  1.02661e+00  0.00000e+00 -4.43613e-02    11, 96
   97    96     0     1  9.90973e-01  0.00000e+00 -3.93800e-02    11, 96
   97    96     0     1  9.76371e-01  0.00000e+00 -3.27263e-02    11, 96
   97    96     0     1  9.62025e-01  0.00000e+00 -3.06402e-02    11, 96
   97    96     0     1  9.49373e-01  0.00000e+00 -2.71544e-02    13, 96
   97    96     0     1  9.34125e-01  0.00000e+00 -2.81084e-02    13, 96
   97    96     0     1  9.26066e-01  0.00000e+00 -2.59395e-02    13, 96
   97    96     0     1  9.18591e-01  0.00000e+00 -2.42111e-02    13, 96
   97    96     0     1  9.10600e-01  0.00000e+00 -2.41190e-02    13, 96
   97    96     0     1  8.96997e-01  0.00000e+00 -2.55944e-02    30, 96
   97    96     0     1  8.98421e-01  0.00000e+00 -2.39736e-02    30, 96
   97    96     0     1  8.98108e-01  0.00000e+00 -2.43255e-02    30, 96
   97    96     0     1  8.95322e-01  0.00000e+00 -2.33060e-02    30, 96
   97    96     0     1  8.94769e-01  0.00000e+00 -2.40601e-02    30, 96
   97    96     0     1  8.88246e-01  0.00000e+00 -2.41152e-02    30, 96
   97    96     0     1  8.85113e-01  0.00000e+00 -2.38071e-02    30, 96
   97    96     0     1  8.75486e-01  0.00000e+00 -2.35715e-02    30, 96
   97    96     0     1  8.74917e-01  0.00000e+00 -2.42085e-02    30, 96
   97    96     0     1  8.72133e-01  0.00000e+00 -2.40426e-02    17, 96
   97    96     0     1  8.68578e-01  0.00000e+00 -2.38540e-02    30, 96
   97    96     0     1  8.71901e-01  0.00000e+00 -3.14972e-02     9, 96
   97    96     0     1  8.69515e-01  0.00000e+00 -5.22940e-02    11, 96
   97    96     0     1  8.75511e-01  0.00000e+00 -4.19654e-02    44, 96
   97    96     0     1  8.75560e-01  0.00000e+00 -3.13161e-02    11, 96
   97    96     0     1  8.82667e-01  0.00000e+00 -1.96994e-02    44, 96
   97    96     0     1  8.83034e-01  0.00000e+00 -1.64699e-02    30, 96
   97    96     0     1  8.83148e-01  0.00000e+00 -1.50670e-02    30, 96
   97    96     0     1  8.83312e-01  0.00000e+00  1.53401e-02    61, 96
   97    96     0     1  8.81192e-01  0.00000e+00  1.70289e-02    61, 96
