00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Tue Aug 11 23:30:36 2026
00001  0.00000 0.94518 0.64215 0        16385570  16382430: Tue Aug 11 23:30:39 2026
00002  0.00000 0.94541 0.64187 0        8204726   8195658 : Tue Aug 11 23:30:41 2026
00003  0.00000 0.94519 0.64231 0        8197507   8202877 : Tue Aug 11 23:30:42 2026
00004  0.00000 0.94513 0.64169 0        8199693   8200691 : Tue Aug 11 23:30:44 2026
00005  0.00000 0.94525 0.64206 0        8201821   8198563 : Tue Aug 11 23:30:45 2026
00006  0.00000 0.94515 0.64178 0        8200356   8200028 : Tue Aug 11 23:30:47 2026
00007  0.00000 0.94521 0.64207 0        8201852   8198532 : Tue Aug 11 23:30:48 2026
00008  0.00000 0.94530 0.64193 0        8201793   8198591 : Tue Aug 11 23:30:50 2026
00009  0.00000 0.94505 0.64217 0        8203016   8197368 : Tue Aug 11 23:30:51 2026
00010  0.00000 0.94516 0.64202 0        8199899   8200485 : Tue Aug 11 23:30:53 2026
