#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
   97    96     0     1  4.82649e+00  0.00000e+00  1.62013e-01    35, 96
   97    96     0     1  4.37232e+00  0.00000e+00  1.45050e-01    35, 96
   97    96     0     1  3.75701e+00  0.00000e+00  1.26904e-01    37, 94
   97    96     0     1  3.14190e+00  0.00000e+00  1.07958e-01    39, 96
   97    96     0     1  2.66271e+00  0.00000e+00  8.00868e-02    39, 96
   97    96     0     1  2.32115e+00  0.00000e+00 -6.58281e-02     2, 96
   97    96     0     1  2.04578e+00  0.00000e+00 -5.31373e-02     2, 96
   97    96     0     1  1.85445e+00  0.00000e+00 -4.15052e-02     2, 96
   97    96     0     1  1.72269e+00  0.00000e+00 -3.14544e-02     2, 96
   97    96     0     1  1.60197e+00  0.00000e+00  2.42016e-02    33, 96
   97    96     0     1  1.51405e+00  0.00000e+00  2.03451e-02    33, 96
   97    96     0     1  1.44794e+00  0.00000e+00  1.71221e-02    33, 96
   97    96     0     1  1.38437e+00  0.00000e+00  1.42428e-02    33, 96
   97    96     0     1  1.34814e+00  0.00000e+00 -1.33565e-02    30, 96
   97    96     0     1  1.31635e+00  0.00000e+00 -1.29845e-02    30, 96
   97    96     0     1  1.27664e+00  0.00000e+00 -1.21824e-02    28, 96
   97    96     0     1  1.25318e+00  0.00000e+00 -1.21881e-02     7, 96
   97    96     0     1  1.23686e+00  0.00000e+00 -1.12219e-02    30, 96
   97    96     0     1  1.21022e+00  0.00000e+00 -1.10342e-02    28, 96
   97    96     0     1  1.19204e+00  0.00000e+00 -1.05780e-02    30, 96
   97    96     0     1  1.19372e+00  0.00000e+00 -1.01102e-02    30, 96
   97    96     0     1  1.17818e+00  0.00000e+00 -9.70746e-03    30, 96
   97    96     0     1  1.17315e+00  0.00000e+00 -9.33656e-03    30, 96
   97    96     0     1  1.16420e+00  0.00000e+00 -9.19632e-03    30, 96
   97    96     0     1  1.17014e+00  0.00000e+00 -8.86838e-03    30, 96
   97    96     0     1  1.16407e+00  0.00000e+00 -8.44084e-03    30, 96
   97    96     0     1  1.15575e+00  0.00000e+00 -8.53494e-03    30, 96
   97    96     0     1  1.16118e+00  0.00000e+00 -7.75217e-03    28, 96
   97    96     0     1  1.15084e+00  0.00000e+00 -7.65578e-03    30, 96
   97    96     0     1  1.15582e+00  0.00000e+00 -7.35703e-03    28, 96
   97    96     0     1  1.15548e+00  0.00000e+00 -7.14966e-03    30, 96
   97    96     0     1  1.14825e+00  0.00000e+00 -7.19124e-03    30, 96
   97    96     0     1  1.15188e+00  0.00000e+00 -6.70445e-03    30, 96
   97    96     0     1  1.15019e+00  0.00000e+00 -6.28209e-03    28, 96
   97    96     0     1  1.16052e+00  0.00000e+00 -6.37375e-03    30, 96
   97    96     0     1  1.16280e+00  0.00000e+00 -6.09184e-03    30, 96
   97    96     0     1  1.15423e+00  0.00000e+00 -5.83863e-03    28, 96
   97    96     0     1  1.15489e+00  0.00000e+00 -5.93121e-03    30, 96
   97    96     0     1  1.15407e+00  0.00000e+00 -5.35199e-03    30, 96
   97    96     0     1  1.15275e+00  0.00000e+00 -5.16704e-03    30, 96
   97    96     0     1  1.15640e+00  0.00000e+00 -5.16992e-03    30, 96
   97    96     0     1  1.15295e+00  0.00000e+00 -4.79344e-03    30, 96
   97    96     0     1  1.15217e+00  0.00000e+00 -4.88926e-03    30, 96
   97    96     0     1  1.14792e+00  0.00000e+00 -4.52350e-03    30, 96
   97    96     0     1  1.16313e+00  0.00000e+00 -4.42244e-03    30, 96
