#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
   97    96     0     1  6.54742e+00  0.00000e+00  8.61644e-02    33, 87
   97    96     0     1  6.26414e+00  0.00000e+00  8.25620e-02    33, 88
   97    96     0     1  5.85941e+00  0.00000e+00  7.80700e-02    33, 92
   97    96     0     1  5.23296e+00  0.00000e+00  7.22598e-02    33, 96
   97    96     0     1  4.63733e+00  0.00000e+00  6.53199e-02    33, 93
   97    96     0     1  4.05989e+00  0.00000e+00  5.70873e-02    33, 95
   97    96     0     1  3.58440e+00  0.00000e+00  5.25784e-02    39, 96
   97    96     0     1  3.22268e+00  0.00000e+00  4.69659e-02    41, 96
   97    96     0     1  2.91483e+00  0.00000e+00  3.96632e-02    43, 96
   97    96     0     1  2.68630e+00  0.00000e+00  3.14165e-02    43, 96
   97    96     0     1  2.49120e+00  0.00000e+00 -2.51262e-02     4, 96
   97    96     0     1  2.39815e+00  0.00000e+00 -2.20288e-02     4, 96
   97    96     0     1  2.27969e+00  0.00000e+00 -1.88253e-02     4, 96
   97    96     0     1  2.20535e+00  0.00000e+00 -1.59524e-02     4, 96
   97    96     0     1  2.12586e+00  0.00000e+00  1.53765e-02    63, 96
   97    96     0     1  2.05123e+00  0.00000e+00  1.50046e-02    63, 96
   97    96     0     1  2.01822e+00  0.00000e+00  1.47416e-02    63, 96
   97    96     0     1  1.96294e+00  0.00000e+00  1.43834e-02    63, 96
   97    96     0     1  1.92917e+00  0.00000e+00  1.35259e-02    63, 96
   97    96     0     1  1.92765e+00  0.00000e+00  1.33276e-02    63, 96
   97    96     0     1  1.88655e+00  0.00000e+00  1.31101e-02    63, 96
   97    96     0     1  1.86211e+00  0.00000e+00  1.23811e-02    63, 96
   97    96     0     1  1.83982e+00  0.00000e+00  1.21328e-02    63, 96
   97    96     0     1  1.82802e+00  0.00000e+00  1.20917e-02    63, 96
   97    96     0     1  1.82147e+00  0.00000e+00  1.15949e-02    63, 96
   97    96     0     1  1.81292e+00  0.00000e+00  1.13547e-02    63, 96
   97    96     0     1  1.79880e+00  0.00000e+00  1.09022e-02    63, 96
   97    96     0     1  1.78392e+00  0.00000e+00  1.09186e-02    63, 96
   97    96     0     1  1.78758e+00  0.00000e+00  1.04039e-02    63, 96
   97    96     0     1  1.77344e+00  0.00000e+00  1.00255e-02    63, 96
   97    96     0     1  1.75955e+00  0.00000e+00  9.69600e-03    63, 96
   97    96     0     1  1.75704e+00  0.00000e+00  9.29026e-03    63, 96
   97    96     0     1  1.74913e+00  0.00000e+00  9.19225e-03    63, 96
   97    96     0     1  1.76152e+00  0.00000e+00  8.55074e-03    63, 96
   97    96     0     1  1.76319e+00  0.00000e+00  8.07923e-03    63, 96
   97    96     0     1  1.75037e+00  0.00000e+00  8.19299e-03    63, 96
   97    96     0     1  1.73767e+00  0.00000e+00  7.28758e-03    63, 96
   97    96     0     1  1.75305e+00  0.00000e+00  7.22713e-03    63, 96
   97    96     0     1  1.74156e+00  0.00000e+00  6.94040e-03    63, 96
   97    96     0     1  1.72598e+00  0.00000e+00  7.12825e-03    63, 96
   97    96     0     1  1.73029e+00  0.00000e+00  6.07569e-03    63, 96
   97    96     0     1  1.74637e+00  0.00000e+00  6.03090e-03    59, 96
   97    96     0     1  1.73943e+00  0.00000e+00  4.74600e-03    63, 96
   97    96     0     1  1.74126e+00  0.00000e+00  4.91732e-03    61, 96
   97    96     0     1  1.74579e+00  0.00000e+00  5.35551e-03    63, 96
   97    96     0     1  1.73829e+00  0.00000e+00  4.92972e-03    57, 96
   97    96     0     1  1.72382e+00  0.00000e+00  5.96590e-03    63, 96
   97    96     0     1  1.73658e+00  0.00000e+00  4.17968e-03    59, 96
   97    96     0     1  1.73427e+00  0.00000e+00  4.79972e-03    63, 96
   97    96     0     1  1.72447e+00  0.00000e+00  3.83899e-03    59, 96
   97    96     0     1  1.73384e+00  0.00000e+00  4.13294e-03    63, 96
   97    96     0     1  1.73814e+00  0.00000e+00  3.87706e-03    55, 96
   97    96     0     1  1.73259e+00  0.00000e+00  2.82130e-03    59, 96
   97    96     0     1  1.72951e+00  0.00000e+00  3.15127e-03    57, 96
   97    96     0     1  1.71376e+00  0.00000e+00  2.92999e-03    61, 96
   97    96     0     1  1.72021e+00  0.00000e+00  3.20649e-03    63, 96
   97    96     0     1  1.72841e+00  0.00000e+00  2.67638e-03    61, 96
   97    96     0     1  1.73420e+00  0.00000e+00  2.70853e-03    55, 96
   97    96     0     1  1.72838e+00  0.00000e+00  3.20280e-03    63, 96
   97    96     0     1  1.71619e+00  0.00000e+00  3.67268e-03    19, 96
   97    96     0     1  1.72587e+00  0.00000e+00  3.91827e-03    19, 96
   97    96     0     1  1.72913e+00  0.00000e+00  3.38539e-03    19, 96
   97    96     0     1  1.72080e+00  0.00000e+00  4.31354e-03    19, 96
   97    96     0     1  1.73593e+00  0.00000e+00  3.94001e-03    19, 96
   97    96     0     1  1.73251e+00  0.00000e+00  3.14249e-03    19, 96
   97    96     0     1  1.72998e+00  0.00000e+00  3.39272e-03    19, 96
   97    96     0     1  1.74609e+00  0.00000e+00  2.66474e-03    19, 96
   97    96     0     1  1.70990e+00  0.00000e+00  2.50392e-03    19, 96
   97    96     0     1  1.72590e+00  0.00000e+00  2.39391e-03    19, 96
   97    96     0     1  1.72988e+00  0.00000e+00  1.95003e-03    19, 96
