00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Tue Aug 11 23:09:39 2026
00068  0.00000 0.89213 0.57012 0        4103389   4104995 : Tue Aug 11 23:10:26 2026
00069  0.00000 0.89204 0.57007 0        4104681   4103703 : Tue Aug 11 23:10:27 2026
00070  0.00000 0.89206 0.56995 0        4103320   4105064 : Tue Aug 11 23:10:28 2026
00071  0.00000 0.89210 0.57067 0        4105199   4103185 : Tue Aug 11 23:10:29 2026
00072  0.00000 0.89222 0.57041 0        4104543   4103841 : Tue Aug 11 23:10:29 2026
00073  0.00000 0.89227 0.57001 0        4102484   4105900 : Tue Aug 11 23:10:30 2026
00074  0.00000 0.89209 0.57007 0        4107575   4100809 : Tue Aug 11 23:10:31 2026
00075  0.00000 0.89216 0.57081 0        4103250   4105134 : Tue Aug 11 23:10:32 2026
00076  0.00000 0.89201 0.57096 0        4103152   4105232 : Tue Aug 11 23:10:32 2026
00077  0.00000 0.89184 0.56982 0        4104324   4104060 : Tue Aug 11 23:10:33 2026
00078  0.00000 0.89188 0.57002 0        4103038   4105346 : Tue Aug 11 23:10:34 2026
00079  0.00000 0.89230 0.57019 0        4106343   4102041 : Tue Aug 11 23:10:35 2026
00080  0.00000 0.89204 0.56995 0        4104285   4104099 : Tue Aug 11 23:10:35 2026
00081  0.00000 0.89204 0.57048 0        4102614   4105770 : Tue Aug 11 23:10:36 2026
00082  0.00000 0.89214 0.57018 0        4103880   4104504 : Tue Aug 11 23:10:37 2026
00083  0.00000 0.89182 0.57020 0        4104244   4104140 : Tue Aug 11 23:10:38 2026
00084  0.00000 0.89233 0.57007 0        4106739   4101645 : Tue Aug 11 23:10:38 2026
00085  0.00000 0.89185 0.57058 0        4104165   4104219 : Tue Aug 11 23:10:39 2026
00086  0.00000 0.89199 0.57033 0        4104557   4103827 : Tue Aug 11 23:10:40 2026
00087  0.00000 0.89192 0.57061 0        4105456   4102928 : Tue Aug 11 23:10:41 2026
00088  0.00000 0.89177 0.57040 0        4103166   4105218 : Tue Aug 11 23:10:41 2026
00089  0.00000 0.89216 0.57072 0        4104129   4104255 : Tue Aug 11 23:10:42 2026
00090  0.00000 0.89200 0.57034 0        4104544   4103840 : Tue Aug 11 23:10:43 2026
00091  0.00000 0.89209 0.57054 0        4103390   4104994 : Tue Aug 11 23:10:44 2026
00092  0.00000 0.89222 0.57012 0        4105032   4103352 : Tue Aug 11 23:10:44 2026
00093  0.00000 0.89216 0.57003 0        4103194   4105190 : Tue Aug 11 23:10:45 2026
00094  0.00000 0.89204 0.57062 0        4106059   4102325 : Tue Aug 11 23:10:46 2026
00095  0.00000 0.89221 0.57029 0        4105116   4103268 : Tue Aug 11 23:10:47 2026
00096  0.00000 0.89219 0.56971 0        4104994   4103390 : Tue Aug 11 23:10:47 2026
00097  0.00000 0.89189 0.57015 0        4103438   4104946 : Tue Aug 11 23:10:48 2026
00098  0.00000 0.89213 0.57001 0        4103552   4104832 : Tue Aug 11 23:10:49 2026
00099  0.00000 0.89224 0.56960 0        4101811   4106573 : Tue Aug 11 23:10:50 2026
00100  0.00000 0.89203 0.56989 0        4103526   4104858 : Tue Aug 11 23:10:50 2026
00101  0.00000 0.89191 0.57048 0        4104630   4103754 : Tue Aug 11 23:10:51 2026
00102  0.00000 0.89174 0.57066 0        4106488   4101896 : Tue Aug 11 23:10:52 2026
00103  0.00000 0.89214 0.57039 0        4104419   4103965 : Tue Aug 11 23:10:53 2026
00104  0.00000 0.89244 0.56973 0        4104809   4103575 : Tue Aug 11 23:10:53 2026
00105  0.00000 0.89215 0.57039 0        4101805   4106579 : Tue Aug 11 23:10:54 2026
00106  0.00000 0.89218 0.57025 0        4104797   4103587 : Tue Aug 11 23:10:55 2026
00107  0.00000 0.89200 0.57033 0        4104777   4103607 : Tue Aug 11 23:10:56 2026
00108  0.00000 0.89212 0.56982 0        4105383   4103001 : Tue Aug 11 23:10:56 2026
00109  0.00000 0.89178 0.57029 0        4104359   4104025 : Tue Aug 11 23:10:57 2026
00110  0.00000 0.89200 0.57022 0        4104100   4104284 : Tue Aug 11 23:10:58 2026
00111  0.00000 0.89210 0.57027 0        4102698   4105686 : Tue Aug 11 23:10:59 2026
00112  0.00000 0.89208 0.57006 0        4102221   4106163 : Tue Aug 11 23:10:59 2026
00113  0.00000 0.89209 0.56985 0        4103087   4105297 : Tue Aug 11 23:11:00 2026
00114  0.00000 0.89194 0.57018 0        4104003   4104381 : Tue Aug 11 23:11:01 2026
00115  0.00000 0.89224 0.57000 0        4103750   4104634 : Tue Aug 11 23:11:02 2026
00116  0.00000 0.89219 0.57051 0        4102235   4106149 : Tue Aug 11 23:11:02 2026
00117  0.00000 0.89174 0.57046 0        4104839   4103545 : Tue Aug 11 23:11:03 2026
00118  0.00000 0.89189 0.57013 0        4104156   4104228 : Tue Aug 11 23:11:04 2026
00119  0.00000 0.89194 0.57073 0        4104049   4104335 : Tue Aug 11 23:11:05 2026
00120  0.00000 0.89214 0.56990 0        4104475   4103909 : Tue Aug 11 23:11:05 2026
00121  0.00000 0.89210 0.56992 0        4102226   4106158 : Tue Aug 11 23:11:06 2026
00122  0.00000 0.89221 0.57055 0        4104935   4103449 : Tue Aug 11 23:11:07 2026
00123  0.00000 0.89223 0.57109 0        4103309   4105075 : Tue Aug 11 23:11:08 2026
00124  0.00000 0.89197 0.57031 0        4104783   4103601 : Tue Aug 11 23:11:10 2026
00125  0.00000 0.89218 0.57043 0        4105957   4102427 : Tue Aug 11 23:11:11 2026
00126  0.00000 0.89198 0.57074 0        4103156   4105228 : Tue Aug 11 23:11:12 2026
00127  0.00000 0.89230 0.57062 0        4105227   4103157 : Tue Aug 11 23:11:13 2026
00128  0.00000 0.89220 0.57017 0        4101789   4106595 : Tue Aug 11 23:11:14 2026
00129  0.00000 0.89206 0.57074 0        4105203   4103181 : Tue Aug 11 23:11:15 2026
00130  0.00000 0.89196 0.57022 0        4102137   4106247 : Tue Aug 11 23:11:16 2026
00131  0.00000 0.89218 0.57021 0        4101279   4107105 : Tue Aug 11 23:11:17 2026
00132  0.00000 0.89203 0.57041 0        4102848   4105536 : Tue Aug 11 23:11:17 2026
00133  0.00000 0.89225 0.57008 0        4101940   4106444 : Tue Aug 11 23:11:18 2026
00134  0.00000 0.89217 0.57007 0        4101594   4106790 : Tue Aug 11 23:11:19 2026
00135  0.00000 0.89215 0.56984 0        4102010   4106374 : Tue Aug 11 23:11:20 2026
00136  0.00000 0.89204 0.57040 0        4104853   4103531 : Tue Aug 11 23:11:20 2026
00137  0.00000 0.89227 0.57006 0        4105525   4102859 : Tue Aug 11 23:11:21 2026
00138  0.00000 0.89199 0.57041 0        4108811   4099573 : Tue Aug 11 23:11:22 2026
00139  0.00000 0.89192 0.56983 0        4103615   4104769 : Tue Aug 11 23:11:23 2026
00140  0.00000 0.89195 0.57053 0        4102124   4106260 : Tue Aug 11 23:11:23 2026
00141  0.00000 0.89201 0.57053 0        4103568   4104816 : Tue Aug 11 23:11:24 2026
00142  0.00000 0.89180 0.57029 0        4103751   4104633 : Tue Aug 11 23:11:25 2026
00143  0.00000 0.89212 0.57078 0        4103891   4104493 : Tue Aug 11 23:11:26 2026
00144  0.00000 0.89202 0.56987 0        4101594   4106790 : Tue Aug 11 23:11:26 2026
00145  0.00000 0.89204 0.57000 0        4102611   4105773 : Tue Aug 11 23:11:27 2026
00146  0.00000 0.89207 0.57033 0        4104487   4103897 : Tue Aug 11 23:11:28 2026
00147  0.00000 0.89189 0.57013 0        4105782   4102602 : Tue Aug 11 23:11:29 2026
00148  0.00000 0.89194 0.57020 0        4101379   4107005 : Tue Aug 11 23:11:29 2026
00149  0.00000 0.89189 0.56993 0        4104142   4104242 : Tue Aug 11 23:11:30 2026
00150  0.00000 0.89206 0.57057 0        4106122   4102262 : Tue Aug 11 23:11:31 2026
00151  0.00000 0.89201 0.57007 0        4104266   4104118 : Tue Aug 11 23:11:32 2026
00152  0.00000 0.89224 0.56993 0        4102258   4106126 : Tue Aug 11 23:11:32 2026
00153  0.00000 0.89221 0.57032 0        4103670   4104714 : Tue Aug 11 23:11:33 2026
00154  0.00000 0.89213 0.57001 0        4104788   4103596 : Tue Aug 11 23:11:34 2026
00155  0.00000 0.89204 0.57025 0        4104618   4103766 : Tue Aug 11 23:11:35 2026
00156  0.00000 0.89239 0.57033 0        4104670   4103714 : Tue Aug 11 23:11:35 2026
00157  0.00000 0.89197 0.57027 0        4103773   4104611 : Tue Aug 11 23:11:36 2026
00158  0.00000 0.89219 0.57057 0        4103639   4104745 : Tue Aug 11 23:11:37 2026
00159  0.00000 0.89224 0.57047 0        4105704   4102680 : Tue Aug 11 23:11:38 2026
00160  0.00000 0.89220 0.57082 0        4104185   4104199 : Tue Aug 11 23:11:38 2026
00161  0.00000 0.89173 0.57001 0        4105249   4103135 : Tue Aug 11 23:11:39 2026
00162  0.00000 0.89177 0.57078 0        4103668   4104716 : Tue Aug 11 23:11:40 2026
00163  0.00000 0.89189 0.57124 0        4102477   4105907 : Tue Aug 11 23:11:41 2026
00164  0.00000 0.89250 0.57066 0        4107385   4100999 : Tue Aug 11 23:11:41 2026
00165  0.00000 0.89225 0.57056 0        4102316   4106068 : Tue Aug 11 23:11:42 2026
00166  0.00000 0.89204 0.57066 0        4105760   4102624 : Tue Aug 11 23:11:43 2026
00167  0.00000 0.89182 0.57005 0        4103898   4104486 : Tue Aug 11 23:11:44 2026
00168  0.00000 0.89187 0.57025 0        4106748   4101636 : Tue Aug 11 23:11:44 2026
00169  0.00000 0.89226 0.57052 0        4104625   4103759 : Tue Aug 11 23:11:45 2026
00170  0.00000 0.89177 0.56970 0        4103756   4104628 : Tue Aug 11 23:11:46 2026
00171  0.00000 0.89187 0.57057 0        4102642   4105742 : Tue Aug 11 23:11:47 2026
00172  0.00000 0.89182 0.56982 0        4104787   4103597 : Tue Aug 11 23:11:47 2026
00173  0.00000 0.89196 0.56974 0        4102951   4105433 : Tue Aug 11 23:11:48 2026
00174  0.00000 0.89199 0.56997 0        4105887   4102497 : Tue Aug 11 23:11:49 2026
00175  0.00000 0.89217 0.57105 0        4105465   4102919 : Tue Aug 11 23:11:50 2026
00176  0.00000 0.89224 0.57044 0        4102159   4106225 : Tue Aug 11 23:11:50 2026
00177  0.00000 0.89242 0.57044 0        4105021   4103363 : Tue Aug 11 23:11:51 2026
00178  0.00000 0.89217 0.56976 0        4105242   4103142 : Tue Aug 11 23:11:52 2026
00179  0.00000 0.89222 0.57000 0        4105078   4103306 : Tue Aug 11 23:11:53 2026
00180  0.00000 0.89210 0.57042 0        4106115   4102269 : Tue Aug 11 23:11:53 2026
00181  0.00000 0.89212 0.57023 0        4103703   4104681 : Tue Aug 11 23:11:54 2026
00182  0.00000 0.89237 0.57075 0        4105637   4102747 : Tue Aug 11 23:11:55 2026
00183  0.00000 0.89186 0.57039 0        4105007   4103377 : Tue Aug 11 23:11:56 2026
00184  0.00000 0.89219 0.57066 0        4102986   4105398 : Tue Aug 11 23:11:56 2026
00185  0.00000 0.89222 0.57041 0        4102796   4105588 : Tue Aug 11 23:11:57 2026
00186  0.00000 0.89204 0.57022 0        4102376   4106008 : Tue Aug 11 23:11:58 2026
00187  0.00000 0.89212 0.57008 0        4103328   4105056 : Tue Aug 11 23:11:59 2026
00188  0.00000 0.89189 0.57029 0        4109201   4099183 : Tue Aug 11 23:11:59 2026
00189  0.00000 0.89204 0.57004 0        4104044   4104340 : Tue Aug 11 23:12:00 2026
00190  0.00000 0.89225 0.57020 0        4101448   4106936 : Tue Aug 11 23:12:01 2026
00191  0.00000 0.89201 0.57023 0        4105221   4103163 : Tue Aug 11 23:12:02 2026
00192  0.00000 0.89186 0.57011 0        4104636   4103748 : Tue Aug 11 23:12:02 2026
00193  0.00000 0.89223 0.57047 0        4104592   4103792 : Tue Aug 11 23:12:03 2026
00194  0.00000 0.89221 0.57015 0        4105200   4103184 : Tue Aug 11 23:12:04 2026
00195  0.00000 0.89199 0.57001 0        4105301   4103083 : Tue Aug 11 23:12:05 2026
00196  0.00000 0.89191 0.57030 0        4105039   4103345 : Tue Aug 11 23:12:05 2026
00197  0.00000 0.89240 0.56995 0        4103941   4104443 : Tue Aug 11 23:12:06 2026
00198  0.00000 0.89174 0.57029 0        4104022   4104362 : Tue Aug 11 23:12:07 2026
00199  0.00000 0.89198 0.57018 0        4103419   4104965 : Tue Aug 11 23:12:07 2026
00200  0.00000 0.89191 0.56978 0        4105857   4102527 : Tue Aug 11 23:12:08 2026
00201  0.00000 0.89178 0.56986 0        4104744   4103640 : Tue Aug 11 23:12:09 2026
00202  0.00000 0.89197 0.57016 0        4104701   4103683 : Tue Aug 11 23:12:10 2026
00203  0.00000 0.89188 0.57016 0        4105970   4102414 : Tue Aug 11 23:12:10 2026
00204  0.00000 0.89164 0.57075 0        4106632   4101752 : Tue Aug 11 23:12:11 2026
00205  0.00000 0.89233 0.57059 0        4104780   4103604 : Tue Aug 11 23:12:12 2026
00206  0.00000 0.89200 0.57078 0        4102006   4106378 : Tue Aug 11 23:12:13 2026
00207  0.00000 0.89183 0.56981 0        4105346   4103038 : Tue Aug 11 23:12:13 2026
00208  0.00000 0.89231 0.57051 0        4103329   4105055 : Tue Aug 11 23:12:14 2026
00209  0.00000 0.89203 0.57022 0        4103464   4104920 : Tue Aug 11 23:12:15 2026
00210  0.00000 0.89195 0.56944 0        4104440   4103944 : Tue Aug 11 23:12:16 2026
00211  0.00000 0.89180 0.56982 0        4105686   4102698 : Tue Aug 11 23:12:18 2026
00212  0.00000 0.89192 0.57014 0        4106166   4102218 : Tue Aug 11 23:12:19 2026
00213  0.00000 0.89182 0.57065 0        4105684   4102700 : Tue Aug 11 23:12:19 2026
00214  0.00000 0.89217 0.57035 0        4102031   4106353 : Tue Aug 11 23:12:20 2026
00215  0.00000 0.89190 0.57033 0        4102697   4105687 : Tue Aug 11 23:12:21 2026
00216  0.00000 0.89176 0.57039 0        4104736   4103648 : Tue Aug 11 23:12:22 2026
00217  0.00000 0.89193 0.57037 0        4104314   4104070 : Tue Aug 11 23:12:22 2026
00218  0.00000 0.89198 0.57051 0        4104228   4104156 : Tue Aug 11 23:12:23 2026
00219  0.00000 0.89205 0.56964 0        4102369   4106015 : Tue Aug 11 23:12:24 2026
00220  0.00000 0.89182 0.57031 0        4102994   4105390 : Tue Aug 11 23:12:25 2026
00221  0.00000 0.89180 0.57026 0        4103554   4104830 : Tue Aug 11 23:12:25 2026
00222  0.00000 0.89217 0.57026 0        4101986   4106398 : Tue Aug 11 23:12:26 2026
00223  0.00000 0.89216 0.57036 0        4105485   4102899 : Tue Aug 11 23:12:27 2026
00224  0.00000 0.89224 0.56986 0        4103616   4104768 : Tue Aug 11 23:12:28 2026
00225  0.00000 0.89223 0.56968 0        4103817   4104567 : Tue Aug 11 23:12:28 2026
00226  0.00000 0.89215 0.57007 0        4105840   4102544 : Tue Aug 11 23:12:29 2026
00227  0.00000 0.89202 0.57054 0        4104547   4103837 : Tue Aug 11 23:12:30 2026
00228  0.00000 0.89205 0.57062 0        4104905   4103479 : Tue Aug 11 23:12:31 2026
00229  0.00000 0.89196 0.56975 0        4103052   4105332 : Tue Aug 11 23:12:31 2026
00230  0.00000 0.89219 0.56993 0        4102908   4105476 : Tue Aug 11 23:12:32 2026
00231  0.00000 0.89224 0.56977 0        4104096   4104288 : Tue Aug 11 23:12:33 2026
00232  0.00000 0.89201 0.57019 0        4103433   4104951 : Tue Aug 11 23:12:34 2026
00233  0.00000 0.89244 0.57058 0        4108764   4099620 : Tue Aug 11 23:12:34 2026
00234  0.00000 0.89220 0.57073 0        4106364   4102020 : Tue Aug 11 23:12:35 2026
00235  0.00000 0.89199 0.57103 0        4107381   4101003 : Tue Aug 11 23:12:36 2026
00236  0.00000 0.89224 0.57020 0        4103331   4105053 : Tue Aug 11 23:12:36 2026
00237  0.00000 0.89209 0.57028 0        4104621   4103763 : Tue Aug 11 23:12:37 2026
00238  0.00000 0.89181 0.57013 0        4103860   4104524 : Tue Aug 11 23:12:38 2026
00239  0.00000 0.89209 0.56962 0        4104499   4103885 : Tue Aug 11 23:12:39 2026
00240  0.00000 0.89185 0.57023 0        4101564   4106820 : Tue Aug 11 23:12:39 2026
00241  0.00000 0.89236 0.57056 0        4105002   4103382 : Tue Aug 11 23:12:40 2026
00242  0.00000 0.89210 0.57012 0        4105945   4102439 : Tue Aug 11 23:12:41 2026
00243  0.00000 0.89199 0.57064 0        4102563   4105821 : Tue Aug 11 23:12:42 2026
00244  0.00000 0.89206 0.57023 0        4101961   4106423 : Tue Aug 11 23:12:42 2026
00245  0.00000 0.89209 0.57023 0        4103464   4104920 : Tue Aug 11 23:12:43 2026
00246  0.00000 0.89207 0.57033 0        4104300   4104084 : Tue Aug 11 23:12:44 2026
00247  0.00000 0.89211 0.57017 0        4101401   4106983 : Tue Aug 11 23:12:45 2026
00248  0.00000 0.89200 0.56959 0        4104173   4104211 : Tue Aug 11 23:12:45 2026
00249  0.00000 0.89210 0.57080 0        4104183   4104201 : Tue Aug 11 23:12:46 2026
00250  0.00000 0.89193 0.57012 0        4107398   4100986 : Tue Aug 11 23:12:47 2026
00251  0.00000 0.89257 0.57037 0        4104061   4104323 : Tue Aug 11 23:12:48 2026
00252  0.00000 0.89207 0.57025 0        4104122   4104262 : Tue Aug 11 23:12:48 2026
00253  0.00000 0.89220 0.57018 0        4105060   4103324 : Tue Aug 11 23:12:49 2026
00254  0.00000 0.89225 0.57042 0        4105728   4102656 : Tue Aug 11 23:12:50 2026
00255  0.00000 0.89220 0.57060 0        4104681   4103703 : Tue Aug 11 23:12:51 2026
00256  0.00000 0.89172 0.57038 0        4105320   4103064 : Tue Aug 11 23:12:51 2026
00257  0.00000 0.89180 0.57067 0        4104564   4103820 : Tue Aug 11 23:12:52 2026
00258  0.00000 0.89204 0.57053 0        4102379   4106005 : Tue Aug 11 23:12:53 2026
00259  0.00000 0.89198 0.57063 0        4106282   4102102 : Tue Aug 11 23:12:54 2026
00260  0.00000 0.89204 0.57018 0        4103532   4104852 : Tue Aug 11 23:12:54 2026
00261  0.00000 0.89183 0.57050 0        4105327   4103057 : Tue Aug 11 23:12:55 2026
00262  0.00000 0.89175 0.56962 0        4102180   4106204 : Tue Aug 11 23:12:56 2026
00263  0.00000 0.89213 0.56983 0        4103875   4104509 : Tue Aug 11 23:12:57 2026
00264  0.00000 0.89179 0.57050 0        4102410   4105974 : Tue Aug 11 23:12:57 2026
00265  0.00000 0.89203 0.57058 0        4102362   4106022 : Tue Aug 11 23:12:58 2026
00266  0.00000 0.89217 0.57062 0        4102884   4105500 : Tue Aug 11 23:12:59 2026
00267  0.00000 0.89219 0.57047 0        4104044   4104340 : Tue Aug 11 23:13:00 2026
00268  0.00000 0.89210 0.57034 0        4102613   4105771 : Tue Aug 11 23:13:00 2026
00269  0.00000 0.89219 0.57106 0        4103051   4105333 : Tue Aug 11 23:13:01 2026
00270  0.00000 0.89209 0.57066 0        4104296   4104088 : Tue Aug 11 23:13:02 2026
00271  0.00000 0.89214 0.57093 0        4102976   4105408 : Tue Aug 11 23:13:03 2026
00272  0.00000 0.89195 0.57057 0        4104435   4103949 : Tue Aug 11 23:13:03 2026
00273  0.00000 0.89177 0.57021 0        4103903   4104481 : Tue Aug 11 23:13:04 2026
00274  0.00000 0.89216 0.57032 0        4106986   4101398 : Tue Aug 11 23:13:05 2026
00275  0.00000 0.89220 0.56970 0        4105327   4103057 : Tue Aug 11 23:13:06 2026
00276  0.00000 0.89189 0.57002 0        4103867   4104517 : Tue Aug 11 23:13:06 2026
00277  0.00000 0.89208 0.57002 0        4103466   4104918 : Tue Aug 11 23:13:07 2026
00278  0.00000 0.89197 0.57091 0        4105956   4102428 : Tue Aug 11 23:13:08 2026
00279  0.00000 0.89180 0.57057 0        4102619   4105765 : Tue Aug 11 23:13:09 2026
00280  0.00000 0.89210 0.57057 0        4102385   4105999 : Tue Aug 11 23:13:09 2026
00281  0.00000 0.89217 0.57011 0        4102593   4105791 : Tue Aug 11 23:13:10 2026
00282  0.00000 0.89188 0.56968 0        4103773   4104611 : Tue Aug 11 23:13:11 2026
00283  0.00000 0.89188 0.57030 0        4104059   4104325 : Tue Aug 11 23:13:12 2026
00284  0.00000 0.89206 0.57120 0        4103766   4104618 : Tue Aug 11 23:13:12 2026
00285  0.00000 0.89201 0.57030 0        4105522   4102862 : Tue Aug 11 23:13:13 2026
00286  0.00000 0.89191 0.56939 0        4104338   4104046 : Tue Aug 11 23:13:14 2026
00287  0.00000 0.89211 0.57102 0        4103991   4104393 : Tue Aug 11 23:13:15 2026
00288  0.00000 0.89193 0.57037 0        4101687   4106697 : Tue Aug 11 23:13:16 2026
00289  0.00000 0.89226 0.57007 0        4104529   4103855 : Tue Aug 11 23:13:17 2026
00290  0.00000 0.89208 0.57095 0        4102454   4105930 : Tue Aug 11 23:13:18 2026
00291  0.00000 0.89200 0.57041 0        4103916   4104468 : Tue Aug 11 23:13:19 2026
00292  0.00000 0.89193 0.56973 0        4100981   4107403 : Tue Aug 11 23:13:20 2026
00293  0.00000 0.89194 0.57000 0        4103580   4104804 : Tue Aug 11 23:13:20 2026
00294  0.00000 0.89236 0.57018 0        4106515   4101869 : Tue Aug 11 23:13:21 2026
00295  0.00000 0.89212 0.56982 0        4102971   4105413 : Tue Aug 11 23:13:22 2026
