00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Tue Aug 11 23:16:04 2026
00001  0.00000 0.89209 0.57047 0        16380139  16387861: Tue Aug 11 23:16:07 2026
00002  0.00000 0.89208 0.57046 0        8203748   8196636 : Tue Aug 11 23:16:08 2026
00003  0.00000 0.89213 0.57046 0        8196991   8203393 : Tue Aug 11 23:16:10 2026
00004  0.00000 0.89202 0.57014 0        8198038   8202346 : Tue Aug 11 23:16:11 2026
00005  0.00000 0.89187 0.57015 0        8201976   8198408 : Tue Aug 11 23:16:13 2026
00006  0.00000 0.89206 0.57007 0        8197460   8202924 : Tue Aug 11 23:16:14 2026
00007  0.00000 0.89206 0.57036 0        8203091   8197293 : Tue Aug 11 23:16:16 2026
00008  0.00000 0.89212 0.57023 0        8204594   8195790 : Tue Aug 11 23:16:17 2026
00009  0.00000 0.89216 0.57006 0        8201191   8199193 : Tue Aug 11 23:16:19 2026
00010  0.00000 0.89195 0.56954 0        8200492   8199892 : Tue Aug 11 23:16:20 2026
