#Npara Msize optCut diagCut sDiagMax  sDiagMin    absRmax       imax
   97    96     0     1  3.54637e+00  0.00000e+00  2.99207e-01    37, 96
   97    96     0     1  2.72812e+00  0.00000e+00  2.27509e-01    37, 96
   97    96     0     1  2.13438e+00  0.00000e+00 -1.96841e-01     1, 96
   97    96     0     1  1.82893e+00  0.00000e+00 -1.17659e-01     1, 96
   97    96     0     1  1.58334e+00  0.00000e+00 -7.02640e-02     2, 96
   97    96     0     1  1.38285e+00  0.00000e+00 -5.54249e-02     5, 96
   97    96     0     1  1.25660e+00  0.00000e+00 -4.71744e-02     9, 96
   97    96     0     1  1.17071e+00  0.00000e+00 -4.21006e-02     7, 96
   97    96     0     1  1.11233e+00  0.00000e+00 -3.86723e-02     9, 96
   97    96     0     1  1.05103e+00  0.00000e+00 -3.71318e-02    11, 96
   97    96     0     1  1.03004e+00  0.00000e+00 -3.39153e-02    11, 96
   97    96     0     1  9.90948e-01  0.00000e+00 -3.09448e-02    11, 96
   97    96     0     1  9.73638e-01  0.00000e+00 -2.62455e-02    11, 96
   97    96     0     1  9.59841e-01  0.00000e+00 -2.42171e-02    13, 96
   97    96     0     1  9.44382e-01  0.00000e+00 -2.46256e-02    13, 96
   97    96     0     1  9.43429e-01  0.00000e+00 -2.17649e-02    13, 96
   97    96     0     1  9.27617e-01  0.00000e+00 -2.26522e-02    13, 96
   97    96     0     1  9.24316e-01  0.00000e+00 -2.32342e-02    13, 96
   97    96     0     1  9.13373e-01  0.00000e+00 -2.21619e-02    30, 96
   97    96     0     1  9.06253e-01  0.00000e+00 -2.08454e-02    30, 96
   97    96     0     1  9.12927e-01  0.00000e+00 -2.12525e-02    30, 96
   97    96     0     1  9.11706e-01  0.00000e+00 -2.04232e-02    30, 96
   97    96     0     1  9.09665e-01  0.00000e+00 -2.09799e-02    30, 96
   97    96     0     1  9.04480e-01  0.00000e+00 -2.10234e-02    30, 96
   97    96     0     1  9.06750e-01  0.00000e+00 -2.08290e-02    30, 96
   97    96     0     1  9.05370e-01  0.00000e+00 -1.95468e-02    30, 96
   97    96     0     1  8.92414e-01  0.00000e+00 -2.04151e-02    30, 96
   97    96     0     1  8.99009e-01  0.00000e+00 -2.06334e-02    30, 96
   97    96     0     1  8.94289e-01  0.00000e+00 -1.96357e-02    30, 96
   97    96     0     1  8.99432e-01  0.00000e+00 -1.99040e-02    30, 96
   97    96     0     1  8.83946e-01  0.00000e+00 -2.08745e-02    11, 96
   97    96     0     1  8.97241e-01  0.00000e+00 -2.25235e-02    44, 96
   97    96     0     1  9.02456e-01  0.00000e+00 -3.12717e-02    11, 96
   97    96     0     1  9.05231e-01  0.00000e+00 -3.41244e-02    13, 96
   97    96     0     1  8.99763e-01  0.00000e+00 -4.10337e-02    11, 96
   97    96     0     1  9.09609e-01  0.00000e+00 -6.54436e-02    13, 96
   97    96     0     1  9.16031e-01  0.00000e+00 -2.19062e-02    44, 96
   97    96     0     1  9.18922e-01  0.00000e+00 -2.15861e-02    13, 96
   97    96     0     1  9.22445e-01  0.00000e+00 -1.62033e-02    14, 96
   97    96     0     1  9.24294e-01  0.00000e+00 -1.74892e-02    14, 96
   97    96     0     1  9.41002e-01  0.00000e+00 -1.48838e-02    14, 96
   97    96     0     1  9.19941e-01  0.00000e+00  1.47719e-02    63, 96
   97    96     0     1  9.34481e-01  0.00000e+00  1.93254e-02    63, 96
   97    96     0     1  9.31425e-01  0.00000e+00  2.78945e-02    63, 96
   97    96     0     1  9.34363e-01  0.00000e+00  3.15864e-02    61, 96
   97    96     0     1  9.38359e-01  0.00000e+00  1.28836e-02    57, 96
   97    96     0     1  9.29066e-01  0.00000e+00  1.54528e-02    24, 96
   97    96     0     1  9.31094e-01  0.00000e+00  1.01414e-02    24, 96
   97    96     0     1  9.37576e-01  0.00000e+00  7.50038e-03    24, 96
   97    96     0     1  9.40192e-01  0.00000e+00 -6.41382e-03    28, 96
   97    96     0     1  9.32914e-01  0.00000e+00 -6.60150e-03    31, 96
   97    96     0     1  9.43923e-01  0.00000e+00 -6.50195e-03    31, 96
   97    96     0     1  9.35988e-01  0.00000e+00 -6.18218e-03    28, 96
   97    96     0     1  9.44999e-01  0.00000e+00 -5.11790e-03    28, 96
   97    96     0     1  9.35853e-01  0.00000e+00 -4.44318e-03    31, 96
   97    96     0     1  9.41791e-01  0.00000e+00 -3.66124e-03    28, 96
   97    96     0     1  9.41503e-01  0.00000e+00 -2.74636e-03    28, 96
   97    96     0     1  9.47626e-01  0.00000e+00 -2.73139e-03    28, 96
   97    96     0     1  9.44577e-01  0.00000e+00 -2.39133e-03    46, 96
   97    96     0     1  9.43976e-01  0.00000e+00 -2.35745e-03    46, 96
   97    96     0     1  9.45236e-01  0.00000e+00 -2.17216e-03    46, 96
   97    96     0     1  9.38266e-01  0.00000e+00 -2.05353e-03    46, 96
