-1.248512554434039288e+02  0.000000000000000000e+00   1.589413867410269449e+04  1.965010977711995760e-02 5.083523437499999886e+01 2.622961656250000033e+03
-1.466505727089389666e+02  0.000000000000000000e+00   2.169829799115503192e+04  8.923278665039070454e-03 4.452917187500000296e+01 2.032008593750000045e+03
-1.602357770132928749e+02  0.000000000000000000e+00   2.577887052413994752e+04  4.025871824752988437e-03 3.798639062499999852e+01 1.499077156250000144e+03
-1.674320047774245381e+02  0.000000000000000000e+00   2.808730942465537373e+04  1.920318423520354272e-03 3.263760937500000381e+01 1.124446968749999996e+03
-1.711864920134109127e+02  0.000000000000000000e+00   2.933313216323494271e+04  9.662956524755107312e-04 2.858671874999999929e+01 8.778044375000000628e+02
-1.731418512686738040e+02  0.000000000000000000e+00   2.999283196002203113e+04  4.914020219353838976e-04 2.558592187500000037e+01 7.149294687500000691e+02
-1.741039880819632515e+02  0.000000000000000000e+00   3.032004467046429272e+04  2.588398323174102714e-04 2.349367187500000043e+01 6.122376562499999864e+02
-1.746439945826366795e+02  0.000000000000000000e+00   3.050473318322279010e+04  1.379759680961399344e-04 2.190460937499999972e+01 5.402079687499999636e+02
-1.749227145895677893e+02  0.000000000000000000e+00   3.060025926443695425e+04  7.527251322236171063e-05 2.075426562500000216e+01 4.916102187500000014e+02
-1.750785484410994854e+02  0.000000000000000000e+00   3.065374874884093515e+04  4.080008727013952904e-05 1.986896875000000051e+01 4.547134374999999977e+02
-1.751477367665097518e+02  0.000000000000000000e+00   3.067743369192162936e+04  2.294890941926343081e-05 1.933370312499999955e+01 4.339875937500000305e+02
-1.751942207598265497e+02  0.000000000000000000e+00   3.069342147784222470e+04  1.324373638588240684e-05 1.880849999999999866e+01 4.143203125000000000e+02
-1.752170051671193676e+02  0.000000000000000000e+00   3.070124191741611867e+04  7.915627845760036065e-06 1.850882812500000085e+01 4.026175312500000132e+02
-1.752291850858587736e+02  0.000000000000000000e+00   3.070541849830092906e+04  4.923990573724388713e-06 1.828501562499999977e+01 3.945354687500000068e+02
-1.752357378499053766e+02  0.000000000000000000e+00   3.070766375084391620e+04  3.254281054153734369e-06 1.807554687500000057e+01 3.866299062500000332e+02
-1.752393156776664114e+02  0.000000000000000000e+00   3.070888744742465133e+04  2.269323696409390090e-06 1.795640625000000057e+01 3.831971250000000282e+02
-1.752425722414950542e+02  0.000000000000000000e+00   3.071001000375911826e+04  1.656724559468731935e-06 1.784371875000000074e+01 3.790663749999999936e+02
-1.752434699375607750e+02  0.000000000000000000e+00   3.071031263675696027e+04  1.266058404507900996e-06 1.771946875000000077e+01 3.748235624999999800e+02
-1.752446543271719861e+02  0.000000000000000000e+00   3.071071905425933801e+04  9.828502859540927415e-07 1.769390625000000128e+01 3.740087500000000205e+02
-1.752435243408994836e+02  0.000000000000000000e+00   3.071031697854008235e+04  7.865480408021851958e-07 1.771124999999999972e+01 3.738196250000000305e+02
-1.752441730108949116e+02  0.000000000000000000e+00   3.071054046786624895e+04  6.608026717303826822e-07 1.770373437499999980e+01 3.740411562500000286e+02
-1.752441749970116973e+02  0.000000000000000000e+00   3.071053747673013640e+04  5.407380403979308845e-07 1.762693750000000037e+01 3.713068125000000350e+02
-1.752451644362630532e+02  0.000000000000000000e+00   3.071088151012792514e+04  4.510401725190957072e-07 1.761165624999999935e+01 3.707839375000000359e+02
-1.752449962463317092e+02  0.000000000000000000e+00   3.071082046061105575e+04  3.826416409795266454e-07 1.764821875000000162e+01 3.720210000000000150e+02
-1.752449627296073800e+02  0.000000000000000000e+00   3.071080670125321558e+04  3.171246825495134322e-07 1.756735937499999878e+01 3.690800937500000032e+02
-1.752449567126679710e+02  0.000000000000000000e+00   3.071080283318347210e+04  2.598421382473034477e-07 1.757628125000000097e+01 3.698670000000000186e+02
-1.752454809972021224e+02  0.000000000000000000e+00   3.071098527774323520e+04  2.171146217091825940e-07 1.757946875000000020e+01 3.692853749999999877e+02
-1.752453476425759789e+02  0.000000000000000000e+00   3.071093748389370012e+04  1.827859348240824359e-07 1.758579687499999977e+01 3.703039062500000114e+02
-1.752452226243845530e+02  0.000000000000000000e+00   3.071089257565392109e+04  1.472762301800377151e-07 1.763510937499999898e+01 3.714563437500000305e+02
-1.752453706736021672e+02  0.000000000000000000e+00   3.071094369248983276e+04  1.221050745734159978e-07 1.759084375000000122e+01 3.699983124999999973e+02
-1.752451755823010728e+02  0.000000000000000000e+00   3.071087462491291808e+04  9.964033024196469251e-08 1.757874999999999943e+01 3.691269374999999968e+02
-1.752456005592300698e+02  0.000000000000000000e+00   3.071102300759830177e+04  8.115109960853585064e-08 1.761323437500000111e+01 3.710252812500000346e+02
-1.752454497955987733e+02  0.000000000000000000e+00   3.071096965935207118e+04  6.464434346348433851e-08 1.755510937500000068e+01 3.693426562500000045e+02
-1.752455911960446713e+02  0.000000000000000000e+00   3.071101882674801163e+04  5.187378821496860128e-08 1.757518750000000196e+01 3.696047500000000241e+02
-1.752455116896114475e+02  0.000000000000000000e+00   3.071099062322472309e+04  4.089321145778470564e-08 1.761637500000000145e+01 3.707694999999999936e+02
-1.752453964670134496e+02  0.000000000000000000e+00   3.071094993469314068e+04  3.099260821595867231e-08 1.765226562500000185e+01 3.721812187500000277e+02
-1.752454155153078261e+02  0.000000000000000000e+00   3.071095638900963604e+04  2.376600550922704352e-08 1.763665625000000148e+01 3.716965625000000273e+02
-1.752455155441494412e+02  0.000000000000000000e+00   3.071099126707542746e+04  1.786789323771741492e-08 1.763851562500000014e+01 3.719083437500000286e+02
-1.752454834527861465e+02  0.000000000000000000e+00   3.071097990602653954e+04  1.417818010253528787e-08 1.762370312499999869e+01 3.714989687500000173e+02
-1.752455450294185084e+02  0.000000000000000000e+00   3.071100141181287472e+04  1.169466681313053054e-08 1.760335937500000014e+01 3.704492812500000127e+02
-1.752455848506799896e+02  0.000000000000000000e+00   3.071101532038309233e+04  1.011774481164053694e-08 1.759518750000000153e+01 3.709329374999999800e+02
-1.752455387907281477e+02  0.000000000000000000e+00   3.071099912835006762e+04  8.540831429939464157e-09 1.757242187499999986e+01 3.692072187499999814e+02
-1.752454873302559122e+02  0.000000000000000000e+00   3.071098106748650025e+04  7.745360391022651767e-09 1.756671874999999972e+01 3.698428124999999795e+02
-1.752454676323362719e+02  0.000000000000000000e+00   3.071097413728398897e+04  6.890298263970088693e-09 1.757231249999999889e+01 3.695654999999999859e+02
-1.752455276775410198e+02  0.000000000000000000e+00   3.071099516381089052e+04  6.278894446628691192e-09 1.761876562500000176e+01 3.712819687500000327e+02
-1.752455901227461368e+02  0.000000000000000000e+00   3.071101704365195837e+04  6.062398427164145179e-09 1.761160937500000045e+01 3.712628437500000018e+02
-1.752455634886372309e+02  0.000000000000000000e+00   3.071100768568734202e+04  5.315272070432304758e-09 1.761656250000000057e+01 3.707928749999999809e+02
-1.752455099879113334e+02  0.000000000000000000e+00   3.071098892036219695e+04  4.865980326684880346e-09 1.757457812499999861e+01 3.692008437499999900e+02
-1.752454815611207266e+02  0.000000000000000000e+00   3.071097894570048084e+04  4.497133647569048616e-09 1.761628125000000011e+01 3.710190625000000182e+02
-1.752455773671455290e+02  0.000000000000000000e+00   3.071101251824803694e+04  4.281976919200044862e-09 1.761757812500000142e+01 3.711937187500000164e+02
-1.752454958345635134e+02  0.000000000000000000e+00   3.071098393178690094e+04  3.955746986967347162e-09 1.769043750000000159e+01 3.734700624999999832e+02
-1.752455950680504770e+02  0.000000000000000000e+00   3.071101870920161309e+04  3.856807809691471565e-09 1.760021874999999980e+01 3.710956874999999968e+02
-1.752455454722772572e+02  0.000000000000000000e+00   3.071100131969684662e+04  3.641068179867229943e-09 1.761942187500000045e+01 3.710453437500000291e+02
-1.752455885363197297e+02  0.000000000000000000e+00   3.071101641148890849e+04  3.583334134055891397e-09 1.755568750000000122e+01 3.691294374999999945e+02
-1.752455130295874142e+02  0.000000000000000000e+00   3.071098994019830207e+04  3.360198067632184663e-09 1.764168749999999974e+01 3.717488749999999982e+02
-1.752455374844077767e+02  0.000000000000000000e+00   3.071099850818816776e+04  3.255810670356290302e-09 1.757681249999999906e+01 3.697996249999999918e+02
-1.752455081056666302e+02  0.000000000000000000e+00   3.071098820857476676e+04  3.170249632531793570e-09 1.757075000000000031e+01 3.694856874999999832e+02
