# i si j sj a b distance p sign Re(class) Im(class) Re(target) Im(target) Re(sign_class) Im(sign_class) residual
12 0 37 0 12 37 25 24 1 1.4132253331583424 0 1.4132253331583424 0 1.4132253331583424 0 0
12 0 38 0 12 38 26 25 1 -0.69217811196996715 0 -0.69217811196996715 0 -0.69217811196996715 0 0
12 0 39 0 12 39 27 26 1 1.412969260722523 0 1.412969260722523 0 1.412969260722523 0 0
12 0 40 0 12 40 28 27 1 -0.69238670518368572 0 -0.69238670518368572 0 -0.69238670518368572 0 0
12 0 41 0 12 41 29 28 1 1.412805434823321 0 1.412805434823321 0 1.412805434823321 0 0
12 0 42 0 12 42 30 29 1 -0.6925078382886708 0 -0.6925078382886708 0 -0.6925078382886708 0 0
12 0 43 0 12 43 31 30 1 1.4127254916248142 0 1.4127254916248142 0 1.4127254916248142 0 0
12 0 44 0 12 44 32 31 1 -0.69254756909215287 0 -0.69254756909215287 0 -0.69254756909215287 0 0
12 0 45 0 12 45 31 30 1 1.4127254916248142 0 1.4127254916248169 0 1.4127254916248142 0 2.6645352591003757e-15
12 0 46 0 12 46 30 29 1 -0.6925078382886708 0 -0.69250783828867302 0 -0.6925078382886708 0 2.2204460492503131e-15
12 0 47 0 12 47 29 28 1 1.412805434823321 0 1.4128054348233245 0 1.412805434823321 0 3.5527136788005009e-15
12 0 48 0 12 48 28 27 1 -0.69238670518368572 0 -0.69238670518369061 0 -0.69238670518368572 0 4.8849813083506888e-15
12 0 49 0 12 49 27 26 1 1.412969260722523 0 1.4129692607225253 0 1.412969260722523 0 2.2204460492503131e-15
12 0 50 0 12 50 26 25 1 -0.69217811196996715 0 -0.69217811196997048 0 -0.69217811196996715 0 3.3306690738754696e-15
12 0 51 0 12 51 25 24 1 1.4132253331583424 0 1.4132253331583415 0 1.4132253331583424 0 8.8817841970012523e-16
12 0 52 0 12 52 24 23 1 -0.69187112178069776 0 -0.69187112178070287 0 -0.69187112178069776 0 5.1070259132757201e-15
12 0 53 0 12 53 23 22 1 1.4135875246411542 0 1.4135875246411573 0 1.4135875246411542 0 3.1086244689504383e-15
12 0 54 0 12 54 22 21 1 -0.69144844497275415 0 -0.69144844497276392 0 -0.69144844497275415 0 9.7699626167013776e-15
12 0 55 0 12 55 21 20 1 1.4140771750058097 0 1.4140771750058145 0 1.4140771750058097 0 4.8849813083506888e-15
12 0 56 0 12 56 20 19 1 -0.69088386103115262 0 -0.69088386103115063 0 -0.69088386103115262 0 1.9984014443252818e-15
12 0 57 0 12 57 19 18 1 1.4147264780329518 0 1.4147264780329598 0 1.4147264780329518 0 7.9936057773011271e-15
12 0 58 0 12 58 18 17 1 -0.6901377561362213 0 -0.6901377561362213 0 -0.6901377561362213 0 0
12 0 59 0 12 59 17 16 1 1.415584401425233 0 1.4155844014252348 0 1.415584401425233 0 1.7763568394002505e-15
12 0 60 0 12 60 16 15 1 -0.68914919296560939 0 -0.68914919296561961 0 -0.68914919296560939 0 1.021405182655144e-14
12 0 61 0 12 61 15 14 1 1.4167274407073669 0 1.4167274407073918 0 1.4167274407073669 0 2.4868995751603507e-14
12 0 62 0 12 62 14 13 1 -0.68782111261705625 0 -0.68782111261707468 0 -0.68782111261705625 0 1.8429702208777599e-14
12 0 63 0 12 63 13 12 1 1.418280333004784 0 1.4182803330047968 0 1.418280333004784 0 1.2878587085651816e-14
12 0 0 1 12 64 12 44 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
12 0 1 1 12 65 11 43 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
12 0 2 1 12 66 10 42 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
12 0 3 1 12 67 9 41 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
12 0 4 1 12 68 8 40 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
12 0 5 1 12 69 7 39 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
12 0 6 1 12 70 6 38 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
12 0 7 1 12 71 5 37 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
12 0 8 1 12 72 4 36 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
12 0 9 1 12 73 3 35 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
12 0 10 1 12 74 2 34 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
12 0 11 1 12 75 1 33 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
12 0 12 1 12 76 0 32 1 0 0 0 0 0 0 0
12 0 13 1 12 77 1 33 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 14 1 12 78 2 34 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 15 1 12 79 3 35 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 16 1 12 80 4 36 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 17 1 12 81 5 37 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 18 1 12 82 6 38 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 19 1 12 83 7 39 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 20 1 12 84 8 40 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 21 1 12 85 9 41 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 22 1 12 86 10 42 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 23 1 12 87 11 43 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 24 1 12 88 12 44 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 25 1 12 89 13 45 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 26 1 12 90 14 46 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 27 1 12 91 15 47 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 28 1 12 92 16 48 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 29 1 12 93 17 49 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 30 1 12 94 18 50 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 31 1 12 95 19 51 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 32 1 12 96 20 52 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 33 1 12 97 21 53 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 34 1 12 98 22 54 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 35 1 12 99 23 55 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 36 1 12 100 24 56 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 37 1 12 101 25 57 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 38 1 12 102 26 58 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 39 1 12 103 27 59 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 40 1 12 104 28 60 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 41 1 12 105 29 61 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 42 1 12 106 30 62 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 43 1 12 107 31 63 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 44 1 12 108 32 64 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 45 1 12 109 31 63 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 46 1 12 110 30 62 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 47 1 12 111 29 61 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 48 1 12 112 28 60 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 49 1 12 113 27 59 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 50 1 12 114 26 58 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 51 1 12 115 25 57 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 52 1 12 116 24 56 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 53 1 12 117 23 55 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 54 1 12 118 22 54 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 55 1 12 119 21 53 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 56 1 12 120 20 52 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 57 1 12 121 19 51 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 58 1 12 122 18 50 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 59 1 12 123 17 49 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 60 1 12 124 16 48 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 61 1 12 125 15 47 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 62 1 12 126 14 46 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
12 0 63 1 12 127 13 45 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 14 0 13 14 1 0 1 1.5483719497275521 0 1.5483719497275521 0 1.5483719497275521 0 0
13 0 15 0 13 15 2 1 1 -0.62106902470630421 0 -0.62106902470630421 0 -0.62106902470630421 0 0
13 0 16 0 13 16 3 2 1 1.4591568302030655 0 1.4591568302030655 0 1.4591568302030655 0 0
13 0 17 0 13 17 4 3 1 -0.65922634871850916 0 -0.65922634871850916 0 -0.65922634871850916 0 0
13 0 18 0 13 18 5 4 1 1.4380193841453996 0 1.4380193841453996 0 1.4380193841453996 0 0
13 0 19 0 13 19 6 5 1 -0.67262681213945552 0 -0.67262681213945552 0 -0.67262681213945552 0 0
13 0 20 0 13 20 7 6 1 1.4287857099143846 0 1.4287857099143846 0 1.4287857099143846 0 0
13 0 21 0 13 21 8 7 1 -0.67935965176948165 0 -0.67935965176948165 0 -0.67935965176948165 0 0
13 0 22 0 13 22 9 8 1 1.423671853971749 0 1.423671853971749 0 1.423671853971749 0 0
13 0 23 0 13 23 10 9 1 -0.68336495168385192 0 -0.68336495168385192 0 -0.68336495168385192 0 0
13 0 24 0 13 24 11 10 1 1.4204592435907357 0 1.4204592435907357 0 1.4204592435907357 0 0
13 0 25 0 13 25 12 11 1 -0.68599076312992613 0 -0.68599076312992613 0 -0.68599076312992613 0 0
13 0 26 0 13 26 13 12 1 1.418280333004784 0 1.418280333004784 0 1.418280333004784 0 0
13 0 27 0 13 27 14 13 1 -0.68782111261705625 0 -0.68782111261705625 0 -0.68782111261705625 0 0
13 0 28 0 13 28 15 14 1 1.4167274407073669 0 1.4167274407073669 0 1.4167274407073669 0 0
13 0 29 0 13 29 16 15 1 -0.68914919296560939 0 -0.68914919296560939 0 -0.68914919296560939 0 0
13 0 30 0 13 30 17 16 1 1.415584401425233 0 1.415584401425233 0 1.415584401425233 0 0
13 0 31 0 13 31 18 17 1 -0.6901377561362213 0 -0.6901377561362213 0 -0.6901377561362213 0 0
13 0 32 0 13 32 19 18 1 1.4147264780329518 0 1.4147264780329518 0 1.4147264780329518 0 0
13 0 33 0 13 33 20 19 1 -0.69088386103115262 0 -0.69088386103115262 0 -0.69088386103115262 0 0
13 0 34 0 13 34 21 20 1 1.4140771750058097 0 1.4140771750058097 0 1.4140771750058097 0 0
13 0 35 0 13 35 22 21 1 -0.69144844497275415 0 -0.69144844497275415 0 -0.69144844497275415 0 0
13 0 36 0 13 36 23 22 1 1.4135875246411542 0 1.4135875246411542 0 1.4135875246411542 0 0
13 0 37 0 13 37 24 23 1 -0.69187112178069776 0 -0.69187112178069776 0 -0.69187112178069776 0 0
13 0 38 0 13 38 25 24 1 1.4132253331583424 0 1.4132253331583424 0 1.4132253331583424 0 0
13 0 39 0 13 39 26 25 1 -0.69217811196996715 0 -0.69217811196996715 0 -0.69217811196996715 0 0
13 0 40 0 13 40 27 26 1 1.412969260722523 0 1.412969260722523 0 1.412969260722523 0 0
13 0 41 0 13 41 28 27 1 -0.69238670518368572 0 -0.69238670518368572 0 -0.69238670518368572 0 0
13 0 42 0 13 42 29 28 1 1.412805434823321 0 1.412805434823321 0 1.412805434823321 0 0
13 0 43 0 13 43 30 29 1 -0.6925078382886708 0 -0.6925078382886708 0 -0.6925078382886708 0 0
13 0 44 0 13 44 31 30 1 1.4127254916248142 0 1.4127254916248142 0 1.4127254916248142 0 0
13 0 45 0 13 45 32 31 1 -0.69254756909215287 0 -0.69254756909215287 0 -0.69254756909215287 0 0
13 0 46 0 13 46 31 30 1 1.4127254916248142 0 1.4127254916248169 0 1.4127254916248142 0 2.6645352591003757e-15
13 0 47 0 13 47 30 29 1 -0.6925078382886708 0 -0.69250783828867302 0 -0.6925078382886708 0 2.2204460492503131e-15
13 0 48 0 13 48 29 28 1 1.412805434823321 0 1.4128054348233245 0 1.412805434823321 0 3.5527136788005009e-15
13 0 49 0 13 49 28 27 1 -0.69238670518368572 0 -0.69238670518369061 0 -0.69238670518368572 0 4.8849813083506888e-15
13 0 50 0 13 50 27 26 1 1.412969260722523 0 1.4129692607225253 0 1.412969260722523 0 2.2204460492503131e-15
13 0 51 0 13 51 26 25 1 -0.69217811196996715 0 -0.69217811196997048 0 -0.69217811196996715 0 3.3306690738754696e-15
13 0 52 0 13 52 25 24 1 1.4132253331583424 0 1.4132253331583415 0 1.4132253331583424 0 8.8817841970012523e-16
13 0 53 0 13 53 24 23 1 -0.69187112178069776 0 -0.69187112178070287 0 -0.69187112178069776 0 5.1070259132757201e-15
13 0 54 0 13 54 23 22 1 1.4135875246411542 0 1.4135875246411573 0 1.4135875246411542 0 3.1086244689504383e-15
13 0 55 0 13 55 22 21 1 -0.69144844497275415 0 -0.69144844497276392 0 -0.69144844497275415 0 9.7699626167013776e-15
13 0 56 0 13 56 21 20 1 1.4140771750058097 0 1.4140771750058145 0 1.4140771750058097 0 4.8849813083506888e-15
13 0 57 0 13 57 20 19 1 -0.69088386103115262 0 -0.69088386103115063 0 -0.69088386103115262 0 1.9984014443252818e-15
13 0 58 0 13 58 19 18 1 1.4147264780329518 0 1.4147264780329598 0 1.4147264780329518 0 7.9936057773011271e-15
13 0 59 0 13 59 18 17 1 -0.6901377561362213 0 -0.6901377561362213 0 -0.6901377561362213 0 0
13 0 60 0 13 60 17 16 1 1.415584401425233 0 1.4155844014252348 0 1.415584401425233 0 1.7763568394002505e-15
13 0 61 0 13 61 16 15 1 -0.68914919296560939 0 -0.68914919296561961 0 -0.68914919296560939 0 1.021405182655144e-14
13 0 62 0 13 62 15 14 1 1.4167274407073669 0 1.4167274407073918 0 1.4167274407073669 0 2.4868995751603507e-14
13 0 63 0 13 63 14 13 1 -0.68782111261705625 0 -0.68782111261707468 0 -0.68782111261705625 0 1.8429702208777599e-14
13 0 0 1 13 64 13 45 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
13 0 1 1 13 65 12 44 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
13 0 2 1 13 66 11 43 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
13 0 3 1 13 67 10 42 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
13 0 4 1 13 68 9 41 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
13 0 5 1 13 69 8 40 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
13 0 6 1 13 70 7 39 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
13 0 7 1 13 71 6 38 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
13 0 8 1 13 72 5 37 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
13 0 9 1 13 73 4 36 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
13 0 10 1 13 74 3 35 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
13 0 11 1 13 75 2 34 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
13 0 12 1 13 76 1 33 -1 0.20703724960773262 0 -0.20703724960773262 0 -0.20703724960773262 0 0
13 0 13 1 13 77 0 32 1 0 0 0 0 0 0 0
13 0 14 1 13 78 1 33 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 15 1 13 79 2 34 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 16 1 13 80 3 35 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 17 1 13 81 4 36 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 18 1 13 82 5 37 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 19 1 13 83 6 38 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 20 1 13 84 7 39 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 21 1 13 85 8 40 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 22 1 13 86 9 41 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 23 1 13 87 10 42 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 24 1 13 88 11 43 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 25 1 13 89 12 44 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 26 1 13 90 13 45 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 27 1 13 91 14 46 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 28 1 13 92 15 47 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 29 1 13 93 16 48 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 30 1 13 94 17 49 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 31 1 13 95 18 50 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 32 1 13 96 19 51 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 33 1 13 97 20 52 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 34 1 13 98 21 53 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 35 1 13 99 22 54 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 36 1 13 100 23 55 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 37 1 13 101 24 56 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 38 1 13 102 25 57 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 39 1 13 103 26 58 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 40 1 13 104 27 59 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 41 1 13 105 28 60 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 42 1 13 106 29 61 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 43 1 13 107 30 62 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 44 1 13 108 31 63 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 45 1 13 109 32 64 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 46 1 13 110 31 63 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 47 1 13 111 30 62 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 48 1 13 112 29 61 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 49 1 13 113 28 60 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 50 1 13 114 27 59 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 51 1 13 115 26 58 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 52 1 13 116 25 57 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 53 1 13 117 24 56 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 54 1 13 118 23 55 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 55 1 13 119 22 54 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 56 1 13 120 21 53 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 57 1 13 121 20 52 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 58 1 13 122 19 51 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 59 1 13 123 18 50 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 60 1 13 124 17 49 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 61 1 13 125 16 48 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 62 1 13 126 15 47 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
13 0 63 1 13 127 14 46 1 0.20703724960773262 0 0.20703724960773262 0 0.20703724960773262 0 0
14 0 15 0 14 15 1 0 1 1.5483719497275521 0 1.5483719497275521 0 1.5483719497275521 0 0
14 0 16 0 14 16 2 1 1 -0.62106902470630421 0 -0.62106902470630421 0 -0.62106902470630421 0 0
14 0 17 0 14 17 3 2 1 1.4591568302030655 0 1.4591568302030655 0 1.4591568302030655 0 0
14 0 18 0 14 18 4 3 1 -0.65922634871850916 0 -0.65922634871850916 0 -0.65922634871850916 0 0
14 0 19 0 14 19 5 4 1 1.4380193841453996 0 1.4380193841453996 0 1.4380193841453996 0 0
14 0 20 0 14 20 6 5 1 -0.67262681213945552 0 -0.67262681213945552 0 -0.67262681213945552 0 0
14 0 21 0 14 21 7 6 1 1.4287857099143846 0 1.4287857099143846 0 1.4287857099143846 0 0
14 0 22 0 14 22 8 7 1 -0.67935965176948165 0 -0.67935965176948165 0 -0.67935965176948165 0 0
14 0 23 0 14 23 9 8 1 1.423671853971749 0 1.423671853971749 0 1.423671853971749 0 0
14 0 24 0 14 24 10 9 1 -0.68336495168385192 0 -0.68336495168385192 0 -0.68336495168385192 0 0
14 0 25 0 14 25 11 10 1 1.4204592435907357 0 1.4204592435907357 0 1.4204592435907357 0 0
14 0 26 0 14 26 12 11 1 -0.68599076312992613 0 -0.68599076312992613 0 -0.68599076312992613 0 0
14 0 27 0 14 27 13 12 1 1.418280333004784 0 1.418280333004784 0 1.418280333004784 0 0
14 0 28 0 14 28 14 13 1 -0.68782111261705625 0 -0.68782111261705625 0 -0.68782111261705625 0 0
14 0 29 0 14 29 15 14 1 1.4167274407073669 0 1.4167274407073669 0 1.4167274407073669 0 0
14 0 30 0 14 30 16 15 1 -0.68914919296560939 0 -0.68914919296560939 0 -0.68914919296560939 0 0
14 0 31 0 14 31 17 16 1 1.415584401425233 0 1.415584401425233 0 1.415584401425233 0 0
14 0 32 0 14 32 18 17 1 -0.6901377561362213 0 -0.6901377561362213 0 -0.6901377561362213 0 0
14 0 33 0 14 33 19 18 1 1.4147264780329518 0 1.4147264780329518 0 1.4147264780329518 0 0
14 0 34 0 14 34 20 19 1 -0.69088386103115262 0 -0.69088386103115262 0 -0.69088386103115262 0 0
14 0 35 0 14 35 21 20 1 1.4140771750058097 0 1.4140771750058097 0 1.4140771750058097 0 0
14 0 36 0 14 36 22 21 1 -0.69144844497275415 0 -0.69144844497275415 0 -0.69144844497275415 0 0
14 0 37 0 14 37 23 22 1 1.4135875246411542 0 1.4135875246411542 0 1.4135875246411542 0 0
14 0 38 0 14 38 24 23 1 -0.69187112178069776 0 -0.69187112178069776 0 -0.69187112178069776 0 0
14 0 39 0 14 39 25 24 1 1.4132253331583424 0 1.4132253331583424 0 1.4132253331583424 0 0
14 0 40 0 14 40 26 25 1 -0.69217811196996715 0 -0.69217811196996715 0 -0.69217811196996715 0 0
14 0 41 0 14 41 27 26 1 1.412969260722523 0 1.412969260722523 0 1.412969260722523 0 0
14 0 42 0 14 42 28 27 1 -0.69238670518368572 0 -0.69238670518368572 0 -0.69238670518368572 0 0
14 0 43 0 14 43 29 28 1 1.412805434823321 0 1.412805434823321 0 1.412805434823321 0 0
14 0 44 0 14 44 30 29 1 -0.6925078382886708 0 -0.6925078382886708 0 -0.6925078382886708 0 0
14 0 45 0 14 45 31 30 1 1.4127254916248142 0 1.4127254916248142 0 1.4127254916248142 0 0
14 0 46 0 14 46 32 31 1 -0.69254756909215287 0 -0.69254756909215287 0 -0.69254756909215287 0 0
14 0 47 0 14 47 31 30 1 1.4127254916248142 0 1.4127254916248169 0 1.4127254916248142 0 2.6645352591003757e-15
14 0 48 0 14 48 30 29 1 -0.6925078382886708 0 -0.69250783828867302 0 -0.6925078382886708 0 2.2204460492503131e-15
14 0 49 0 14 49 29 28 1 1.412805434823321 0 1.4128054348233245 0 1.412805434823321 0 3.5527136788005009e-15
14 0 50 0 14 50 28 27 1 -0.69238670518368572 0 -0.69238670518369061 0 -0.69238670518368572 0 4.8849813083506888e-15
14 0 51 0 14 51 27 26 1 1.412969260722523 0 1.4129692607225253 0 1.412969260722523 0 2.2204460492503131e-15
14 0 52 0 14 52 26 25 1 -0.69217811196996715 0 -0.69217811196997048 0 -0.69217811196996715 0 3.3306690738754696e-15
14 0 53 0 14 53 25 24 1 1.4132253331583424 0 1.4132253331583415 0 1.4132253331583424 0 8.8817841970012523e-16
14 0 54 0 14 54 24 23 1 -0.69187112178069776 0 -0.69187112178070287 0 -0.69187112178069776 0 5.1070259132757201e-15
14 0 55 0 14 55 23 22 1 1.4135875246411542 0 1.4135875246411573 0 1.4135875246411542 0 3.1086244689504383e-15
14 0 56 0 14 56 22 21 1 -0.69144844497275415 0 -0.69144844497276392 0 -0.69144844497275415 0 9.7699626167013776e-15
14 0 57 0 14 57 21 20 1 1.4140771750058097 0 1.4140771750058145 0 1.4140771750058097 0 4.8849813083506888e-15
14 0 58 0 14 58 20 19 1 -0.69088386103115262 0 -0.69088386103115063 0 -0.69088386103115262 0 1.9984014443252818e-15
14 0 59 0 14 59 19 18 1 1.4147264780329518 0 1.4147264780329598 0 1.4147264780329518 0 7.9936057773011271e-15
14 0 60 0 14 60 18 17 1 -0.6901377561362213 0 -0.6901377561362213 0 -0.6901377561362213 0 0
