00000  acc_hop acc_ex  acc_lsf n_hop    n_ex      n_lsf   : Wed Aug 12 00:08:56 2026
00001  0.00000 0.41847 0.20913 0        12289973  12286027: Wed Aug 12 00:08:57 2026
00002  0.00000 0.64425 0.34650 0        4105680   4102704 : Wed Aug 12 00:08:57 2026
00003  0.00000 0.78851 0.46517 0        4101659   4106725 : Wed Aug 12 00:08:58 2026
00004  0.00000 0.86402 0.55245 0        4105222   4103162 : Wed Aug 12 00:08:59 2026
00005  0.00000 0.90789 0.61343 0        4101074   4107310 : Wed Aug 12 00:09:00 2026
00006  0.00000 0.93493 0.65567 0        4103235   4105149 : Wed Aug 12 00:09:00 2026
00007  0.00000 0.95204 0.68524 0        4105411   4102973 : Wed Aug 12 00:09:01 2026
00008  0.00000 0.96250 0.70596 0        4105996   4102388 : Wed Aug 12 00:09:03 2026
00009  0.00000 0.96952 0.71958 0        4103059   4105325 : Wed Aug 12 00:09:04 2026
00010  0.00000 0.97400 0.73039 0        4104476   4103908 : Wed Aug 12 00:09:05 2026
00011  0.00000 0.97699 0.73712 0        4106415   4101969 : Wed Aug 12 00:09:06 2026
00012  0.00000 0.97903 0.74205 0        4106601   4101783 : Wed Aug 12 00:09:06 2026
00013  0.00000 0.98067 0.74491 0        4103485   4104899 : Wed Aug 12 00:09:07 2026
00014  0.00000 0.98141 0.74755 0        4106892   4101492 : Wed Aug 12 00:09:08 2026
00015  0.00000 0.98219 0.74911 0        4103695   4104689 : Wed Aug 12 00:09:09 2026
00016  0.00000 0.98280 0.75008 0        4105114   4103270 : Wed Aug 12 00:09:10 2026
00017  0.00000 0.98310 0.75111 0        4106515   4101869 : Wed Aug 12 00:09:10 2026
00018  0.00000 0.98341 0.75169 0        4103145   4105239 : Wed Aug 12 00:09:11 2026
00019  0.00000 0.98369 0.75154 0        4105600   4102784 : Wed Aug 12 00:09:12 2026
00020  0.00000 0.98392 0.75236 0        4103960   4104424 : Wed Aug 12 00:09:13 2026
00021  0.00000 0.98402 0.75250 0        4105702   4102682 : Wed Aug 12 00:09:14 2026
00022  0.00000 0.98404 0.75227 0        4104934   4103450 : Wed Aug 12 00:09:14 2026
00023  0.00000 0.98415 0.75300 0        4105107   4103277 : Wed Aug 12 00:09:15 2026
00024  0.00000 0.98412 0.75238 0        4104801   4103583 : Wed Aug 12 00:09:16 2026
00025  0.00000 0.98415 0.75234 0        4105658   4102726 : Wed Aug 12 00:09:17 2026
00026  0.00000 0.98415 0.75270 0        4102483   4105901 : Wed Aug 12 00:09:18 2026
00027  0.00000 0.98435 0.75296 0        4102791   4105593 : Wed Aug 12 00:09:18 2026
00028  0.00000 0.98453 0.75293 0        4107230   4101154 : Wed Aug 12 00:09:19 2026
